year,make,model,trim,trim_id,tc_body,msrp,invoice,pct_discount,n_ind_transactions
2012,Audi,A6,4dr Sedan quattro 3.0T Premium,334451,Sedan,50775,47283,0.09215494,4
2012,Audi,A6,4dr Sedan quattro 3.0T Premium Plus,334452,Sedan,50775,47283,0.09215494,4
2012,Audi,A6,4dr Sedan quattro 3.0T Prestige,334453,Sedan,50775,47283,0.09215494,4
2012,Audi,A6,4dr Sedan FrontTrak 2.0T Premium,334455,Sedan,42575,39657,0.09318815,4
2012,Audi,A6,4dr Sedan FrontTrak 2.0T Premium Plus,334456,Sedan,42575,39657,0.09318815,4
2012,Audi,A5,2dr Coupe Man quattro 2.0T Premium,334470,Coupe,37975,35379,0.06648667,2
2012,Audi,A5,2dr Coupe Man quattro 2.0T Premium Plus,334471,Coupe,37975,35379,0.06648667,2
2012,Audi,A5,2dr Coupe Man quattro 2.0T Prestige,334472,Coupe,37975,35379,0.06648667,2
2012,Audi,A5,2dr Coupe Auto quattro 2.0T Premium,334473,Coupe,39175,36495,0.06699608,2
2012,Audi,A5,2dr Coupe Auto quattro 2.0T Premium Plus,334474,Coupe,39175,36495,0.06699608,2
2012,Audi,A5,2dr Coupe Auto quattro 2.0T Prestige,334475,Coupe,39175,36495,0.06699608,2
2012,Audi,A5,2dr Cabriolet Auto FrontTrak 2.0T Premium,334476,Convertible,43475,40493,0.0691833,-1
2012,Audi,A5,2dr Cabriolet Auto FrontTrak 2.0T Premium Plus,334477,Convertible,43475,40493,0.0691833,-1
2012,Audi,A5,2dr Cabriolet Auto FrontTrak 2.0T Prestige,334478,Convertible,43475,40493,0.0691833,-1
2012,Audi,A5,2dr Cabriolet Auto quattro 2.0T Premium,334479,Convertible,45575,42447,0.06877866,-1
2012,Audi,A5,2dr Cabriolet Auto quattro 2.0T Premium Plus,334480,Convertible,45575,42447,0.06877866,-1
2012,Audi,A5,2dr Cabriolet Auto quattro 2.0T Prestige,334481,Convertible,45575,42447,0.06877866,-1
2012,Audi,Q5,quattro 4dr 2.0T Premium,334485,SUV,36475,33983,0.07351788,19
2012,Audi,Q5,quattro 4dr 2.0T Premium Plus,334486,SUV,36475,33983,0.07351788,19
2012,Audi,Q5,quattro 4dr 3.2L Premium Plus,334487,SUV,43875,40865,0.07276129,19
2012,Audi,Q5,quattro 4dr 3.2L Prestige,334488,SUV,43875,40865,0.07276129,19
2012,Volkswagen,Tiguan,2WD 4dr Man S,334501,SUV,23660,22746,0.09032109,25
2012,Volkswagen,Tiguan,2WD 4dr Auto S,334502,SUV,25160,24186,0.09031109,25
2012,Volkswagen,Tiguan,4WD 4dr Auto S,334503,SUV,27115,26063,0.0900209,25
2012,Volkswagen,Tiguan,2WD 4dr Auto S w/Sunroof,334504,SUV,26760,25722,0.09030107,25
2012,Volkswagen,Tiguan,2WD 4dr Auto SE w/Sunroof & Nav,334505,SUV,31345,30124,0.09027535,25
2012,Volkswagen,Tiguan,4WD 4dr Auto SE,334506,SUV,31410,30187,0.08999699,25
2012,Volkswagen,Tiguan,4WD 4dr Auto SE w/Sunroof & Nav,334507,SUV,33300,32002,0.08998749,25
2012,Volkswagen,Tiguan,2WD 4dr Auto SEL,334508,SUV,34795,33437,0.09025837,25
2012,Volkswagen,Tiguan,2WD 4dr Auto SEL w/Premium Nav,334509,SUV,35815,34415,0.09025367,25
2012,Volkswagen,Tiguan,4WD 4dr Auto SEL,334510,SUV,36750,35312,0.08997146,25
2012,Volkswagen,Tiguan,4WD 4dr Auto SEL w/Premium Nav & Dynaudio,334511,SUV,38900,37378,0.08996221,25
2012,Volkswagen,Tiguan,2WD 4dr Auto SE,334512,SUV,29455,28310,0.09028547,25
2012,Volkswagen,Tiguan,4WD 4dr Auto S w/Sunroof,334513,SUV,28715,27599,0.09001158,25
2012,BMW,6 Series,2dr Conv 640i,334536,Convertible,81995,75505,0.07581241,-1
2012,Volkswagen,GTI,2dr HB Man,334539,Hatchback,24765,23805,0.06068356,2
2012,Volkswagen,GTI,2dr HB DSG,334541,Hatchback,25865,24861,0.06067649,2
2012,Volkswagen,GTI,2dr HB Man w/Conv & Sunroof,334543,Hatchback,27045,25994,0.06066924,2
2012,Volkswagen,GTI,2dr HB DSG w/Conv & Sunroof,334545,Hatchback,28145,27051,0.06066276,2
2012,Volkswagen,GTI,2dr HB Man w/Sunroof & Navi,334547,Hatchback,28615,27501,0.06066006,2
2012,Volkswagen,GTI,2dr HB DSG w/Sunroof & Navi,334549,Hatchback,29715,28557,0.06065393,2
2012,Volkswagen,GTI,2dr HB Man Autobahn,334551,Hatchback,30765,29565,0.06064828,2
2012,Volkswagen,GTI,2dr HB DSG Autobahn,334553,Hatchback,31865,30621,0.06064257,2
2012,Volkswagen,GTI,4dr HB Man,334555,Hatchback,25365,24381,0.06067967,2
2012,Volkswagen,GTI,4dr HB DSG,334557,Hatchback,26465,25437,0.06067276,2
2012,Volkswagen,GTI,4dr HB Man w/Conv & Sunroof,334559,Hatchback,27645,26571,0.06066567,2
2012,Volkswagen,GTI,4dr HB DSG w/Conv & Sunroof,334561,Hatchback,28745,27627,0.06065933,2
2012,Volkswagen,GTI,4dr HB Man w/Sunroof & Navi,334563,Hatchback,29215,28077,0.06065669,2
2012,Volkswagen,GTI,4dr HB DSG w/Sunroof & Navi,334565,Hatchback,30315,29133,0.06065068,2
2012,Volkswagen,GTI,4dr HB Man Autobahn,334567,Hatchback,31365,30141,0.06064514,2
2012,Volkswagen,GTI,4dr HB DSG Autobahn,334569,Hatchback,32465,31197,0.06063954,2
2012,Volkswagen,Touareg,4dr VR6 Sport,334579,SUV,44245,42121,0.09359351,17
2012,Volkswagen,Touareg,4dr TDI Sport,334582,SUV,47745,45449,0.09358113,17
2012,Hyundai,Elantra,4dr Sedan Man GLS (Alabama Plant),334595,Sedan,16120,15693,0.06013772,22
2012,Hyundai,Elantra,4dr Sedan Auto GLS (Alabama Plant),334596,Sedan,18370,17785,0.06227708,39
2012,Hyundai,Elantra,4dr Sedan Auto Limited (Alabama Plant),334598,Sedan,21370,20502,0.06475394,32
2012,Audi,S4,4dr Sedan Man Premium Plus,334624,Sedan,48175,44865,0.08165208,1
2012,Audi,S4,4dr Sedan Man Prestige,334625,Sedan,48175,44865,0.08165208,1
2012,Audi,S4,4dr Sedan S Tronic Premium Plus,334626,Sedan,49575,46167,0.08212115,1
2012,Audi,S4,4dr Sedan S Tronic Prestige,334627,Sedan,49575,46167,0.08212115,1
2012,Audi,Q7,quattro 4dr 3.0T Premium,334636,SUV,47125,43888,0.07671909,2
2012,Audi,Q7,quattro 4dr 3.0T Premium Plus,334637,SUV,47125,43888,0.07671909,2
2012,Audi,Q7,quattro 4dr 3.0T S line,334638,SUV,60825,56628,0.08089778,2
2012,Audi,Q7,quattro 4dr 3.0L TDI Premium,334639,SUV,52325,48724,0.078433,2
2012,Audi,Q7,quattro 4dr 3.0L TDI Premium Plus,334640,SUV,52325,48724,0.078433,2
2012,Audi,Q7,quattro 4dr 3.0L TDI Prestige,334641,SUV,52325,48724,0.078433,2
2012,Jaguar,XF,4dr Sedan,334700,Sedan,53875,49635,0.10452109,17
2012,Jaguar,XF,4dr Sedan Portfolio,334701,Sedan,59875,55155,0.10450392,17
2012,Jaguar,XF,4dr Sedan Portfolio w/Sport Pkg,334702,Sedan,59875,55155,0.10450392,17
2012,Jaguar,XF,4dr Sedan Supercharged,334703,Sedan,68975,63527,0.10448092,17
2012,Jaguar,XF,4dr Sedan XFR,334704,Sedan,82875,76315,0.10445106,17
2012,Volkswagen,Golf,2dr HB Auto w/Conv,334706,Hatchback,20710,19912,0.0732025,19
2012,Jaguar,XK,2dr Coupe XKR-S,334707,Coupe,132875,122224,0.06237753,1
2012,Jaguar,XK,2dr Coupe XKR,334708,Coupe,98375,90575,0.06419121,2
2012,Jaguar,XK,2dr Coupe,334709,Coupe,85375,78615,0.06073789,2
2012,Jaguar,XK,2dr Conv,334710,Convertible,91375,84135,0.07297734,1
2012,Jaguar,XK,2dr Conv XKR,334711,Convertible,104375,96095,0.07522929,1
2012,Kia,Sorento,2WD 4dr I4 Base,334715,SUV,22050,21330,0.07590557,24
2012,Kia,Sorento,2WD 4dr I4 LX,334716,SUV,23950,23170,0.07589213,24
2012,Kia,Sorento,2WD 4dr I4-GDI EX,334717,SUV,26750,25395,0.03169147,2
2012,Kia,Sorento,2WD 4dr V6 LX,334718,SUV,25750,24910,0.0751538,24
2012,Kia,Sorento,2WD 4dr V6 EX,334719,SUV,28750,27290,0.03416505,2
2012,Kia,Sorento,2WD 4dr V6 SX,334720,SUV,33950,31925,0.06671081,1
2012,Kia,Sorento,AWD 4dr I4-GDI LX,334721,SUV,26150,25295,0.07559982,24
2012,Kia,Sorento,AWD 4dr I4-GDI EX,334722,SUV,28450,27005,0.03152327,2
2012,Kia,Sorento,AWD 4dr V6 LX,334723,SUV,27450,26550,0.07486538,24
2012,Kia,Sorento,AWD 4dr V6 EX,334724,SUV,30450,28900,0.03392865,2
2012,Kia,Sorento,AWD 4dr V6 SX,334725,SUV,35650,33520,0.06642484,1
2012,Kia,Sorento,2WD 4dr I4-GDI LX,334726,SUV,23950,23170,0.07589213,24
2012,Jaguar,XJ,4dr Sedan,334763,Sedan,74575,68679,0.0761938,14
2012,Jaguar,XJ,4dr Sedan Supercharged,334764,Sedan,89475,82387,0.07616418,14
2012,Jaguar,XJ,4dr Sedan Supersport,334765,Sedan,112075,103179,0.07612756,14
2012,Jaguar,XJ,4dr Sedan XJL,334766,Sedan,81575,75119,0.07617921,14
2012,Jaguar,XJ,4dr Sedan XJL Supercharged,334767,Sedan,92475,85147,0.07615881,14
2012,Jaguar,XJ,4dr Sedan XJL Supersport,334768,Sedan,118575,109159,0.07611839,14
2012,Toyota,Camry Hybrid,4dr Sedan XLE,334775,Sedan,28295,26095,0.06325401,1042
2012,Toyota,Camry Hybrid,4dr Sedan LE,334778,Sedan,26785,24706,0.06326292,1042
2012,Honda,Civic Coupe,2dr Man Si w/Summer Tires & Navi,334841,Coupe,24845,23135.12,0.04940333,94
2012,Volvo,C30,2dr Coupe Man,334860,Coupe,25825,24328,0.09347689,11
2012,Volvo,C30,2dr Coupe Man Premier Plus,334861,Coupe,27825,26208,0.09469826,11
2012,Volvo,C30,2dr Coupe Auto,334862,Coupe,25825,24328,0.09347689,11
2012,Volvo,C30,2dr Coupe Auto Premier Plus,334863,Coupe,27825,26208,0.09469826,11
2012,Volvo,C30,2dr Coupe Man R-Design,334864,Coupe,28325,26678,0.09498988,11
2012,Volvo,C30,2dr Coupe Man R-Design Premier Plus,334865,Coupe,30325,28558,0.09610705,11
2012,Volvo,C30,2dr Coupe Auto R-Design,334866,Coupe,28325,26678,0.09498988,11
2012,Volvo,C30,2dr Coupe Auto R-Design Premier Plus,334867,Coupe,30325,28558,0.09610705,11
2012,Volvo,C70,2dr Conv T5,334868,Convertible,41325,38898,0.06451577,4
2012,Volvo,C70,2dr Conv T5 Platinum,334869,Convertible,44925,42282,0.06499748,4
2012,Volvo,C70,2dr Conv T5 Premier Plus,334870,Convertible,42325,39838,0.06464491,4
2012,Volvo,S60,AWD 4dr Sedan T6 R-Design,334871,Sedan,43825,41248,0.11093631,14
2012,Volvo,XC60,FWD 4dr 3.2L,334887,SUV,34175,32177,0.10346878,18
2012,Volvo,XC60,FWD 4dr 3.2L Premier Plus,334888,SUV,38425,36172,0.10538806,18
2012,Volvo,XC60,FWD 4dr 3.2L Premier,334889,SUV,36675,34527,0.10462481,18
2012,Volvo,XC60,FWD 4dr 3.2L Platinum,334890,SUV,41125,38710,0.10650001,18
2012,Volvo,XC60,AWD 4dr 3.2L,334891,SUV,34175,32177,0.10229171,18
2012,Volvo,XC60,AWD 4dr 3.2L Premier,334892,SUV,36675,34527,0.10344774,18
2012,Volvo,XC60,AWD 4dr 3.2L Premier Plus,334893,SUV,38425,36172,0.104211,18
2012,Volvo,XC60,AWD 4dr 3.2L Platinum,334894,SUV,41125,38710,0.10532294,18
2012,Volvo,XC60,AWD 4dr 3.0L,334896,SUV,40325,37958,0.10500127,18
2012,Volvo,XC60,AWD 4dr 3.0L Premier Plus,334897,SUV,42075,39603,0.10569689,18
2012,Volvo,XC60,AWD 4dr 3.0L Platinum,334898,SUV,44775,42141,0.10671531,18
2012,Volvo,XC60,AWD 4dr 3.0L R-Design,334899,SUV,44575,41953,0.106642,18
2012,Volvo,XC60,AWD 4dr 3.0L R-Design Premier Plus,334900,SUV,46325,43598,0.10727255,18
2012,Volvo,XC60,AWD 4dr 3.0L R-Design Platinum,334901,SUV,49025,46136,0.10820014,18
2012,Volvo,XC90,AWD 4dr,334902,SUV,39275,36971,0.10456926,1
2012,Volvo,XC90,FWD 4dr Premier Plus,334903,SUV,40475,38099,0.10623913,1
2012,Volvo,XC90,FWD 4dr,334904,SUV,39275,36971,0.10574633,1
2012,Volvo,XC90,AWD 4dr Premier Plus,334905,SUV,40475,38099,0.10506207,1
2012,Volvo,XC90,FWD 4dr Platinum,334906,SUV,43175,40637,0.10729654,1
2012,Volvo,XC90,AWD 4dr Platinum,334907,SUV,43175,40637,0.10611947,1
2012,Volvo,XC90,FWD 4dr R-Design,334908,SUV,42075,39603,0.10687395,1
2012,Volvo,XC90,AWD 4dr R-Design,334909,SUV,42075,39603,0.10569689,1
2012,Volvo,XC90,FWD 4dr R-Design Premier Plus,334910,SUV,42475,39979,0.10702889,1
2012,Volvo,XC90,AWD 4dr R-Design Premier Plus,334911,SUV,42475,39979,0.10585182,1
2012,Volvo,XC90,FWD 4dr R-Design Platinum,334912,SUV,45175,42517,0.108038,1
2012,Volvo,XC90,AWD 4dr R-Design Platinum,334913,SUV,45175,42517,0.10686094,1
2012,Nissan,Maxima,4dr Sedan V6 CVT 3.5 S,334960,Sedan,33200,30475,0.05690365,317
2012,Nissan,Maxima,4dr Sedan V6 CVT 3.5 SV,334961,Sedan,35900,32943,0.05689093,317
2012,Nissan,Maxima,4dr Sedan V6 CVT 3.5 SV w/Sport Pkg,334963,Sedan,35900,32943,0.05689093,317
2012,Nissan,Maxima,4dr Sedan V6 CVT 3.5 SV w/Premium Pkg,334964,Sedan,35900,32943,0.05689093,317
2012,Volvo,XC70,FWD 4dr Wagon 3.2L,334968,Wagon,33825,31848,0.09720038,2
2012,Volvo,S80,4dr Sedan 3.2L w/Moonroof,334969,Sedan,38825,36548,0.06166937,15
2012,Volvo,S80,4dr Sedan 3.2L Premier Plus w/Moonroof,334971,Sedan,39825,37488,0.0617513,15
2012,Volvo,S80,4dr Sedan 3.2L Platinum w/Moonroof,334973,Sedan,42525,40026,0.06200556,15
2012,Volvo,S80,4dr Sedan 3.2L,334975,Sedan,38825,36548,0.06166937,15
2012,Volvo,S80,4dr Sedan 3.2L Premier Plus,334977,Sedan,39825,37488,0.0617513,15
2012,Volvo,S80,4dr Sedan 3.2L Platinum,334979,Sedan,42525,40026,0.06200556,15
2012,Volvo,S80,4dr Sedan 3.0L,334981,Sedan,42825,40308,0.06203636,15
2012,Volvo,S80,4dr Sedan 3.0L Premier Plus,334982,Sedan,43825,41248,0.06214217,15
2012,Volvo,S80,4dr Sedan 3.0L Platinum,334983,Sedan,46525,43786,0.06244864,15
2012,Volvo,XC70,AWD 4dr Wagon 3.2L,334984,Wagon,33825,31848,0.09602331,2
2012,Volvo,XC70,FWD 4dr Wagon 3.2L Premier,334996,Wagon,36775,34621,0.09856956,2
2012,Volvo,XC70,FWD 4dr Wagon 3.2L Platinum,334997,Wagon,41325,38898,0.1004796,2
2012,Volvo,XC70,AWD 4dr Wagon 3.2L Premier,334998,Wagon,36775,34621,0.09739249,2
2012,Volvo,XC70,FWD 4dr Wagon 3.2L Premier Plus,334999,Wagon,38625,36360,0.09937323,2
2012,Volvo,XC70,AWD 4dr Wagon 3.2L Premier Plus,335000,Wagon,38625,36360,0.09819616,2
2012,Volvo,XC70,AWD 4dr Wagon 3.2L Platinum,335001,Wagon,41325,38898,0.09930254,2
2012,Volvo,XC70,AWD 4dr Wagon 3.0L T6,335002,Wagon,39975,37629,0.09875869,2
2012,Volvo,XC70,AWD 4dr Wagon 3.0L T6 Premier Plus,335003,Wagon,41825,39368,0.09949946,2
2012,Volvo,XC70,AWD 4dr Wagon 3.0L T6 Platinum,335004,Wagon,44525,41906,0.10052378,2
2012,Volvo,C30,2dr Coupe Man Platinum,335010,Coupe,30225,28464,0.09605297,11
2012,Volvo,C30,2dr Coupe Auto Platinum,335011,Coupe,30225,28464,0.09605297,11
2012,Volvo,C30,2dr Coupe Man R-Design Platinum,335012,Coupe,32725,30814,0.09735422,11
2012,Volvo,C30,2dr Coupe Auto R-Design Platinum,335013,Coupe,32725,30814,0.09735422,11
2012,Chevrolet,Sonic,4dr Sedan LTZ 1LZ,335425,Sedan,17460,16626.76,0.00917732,4
2012,Chevrolet,Sonic,4dr Sedan LS 2LS,335426,Sedan,15730,15356.63,-0.00109728,6
2012,Chevrolet,Sonic,4dr Sedan LT 1LT,335427,Sedan,15860,15257.41,0.00797477,23
2012,Chevrolet,Sonic,5dr HB LTZ 1LZ,335428,Hatchback,18160,17291.76,0.01696429,9
2012,Chevrolet,Sonic,5dr HB LS 1LS,335429,Hatchback,15560,15190.88,-0.01110614,3
2012,Chevrolet,Sonic,5dr HB LT 1LT,335430,Hatchback,16660,16025.41,0.00558661,15
2012,Ford,Explorer,FWD 4dr Base,335431,SUV,29105,27662,0.06183395,-1
2012,Ford,Explorer,FWD 4dr XLT,335432,SUV,32920,30852,0.06385076,20
2012,Ford,Explorer,FWD 4dr Limited,335433,SUV,38680,36093,0.06649098,20
2012,Ford,Explorer,4WD 4dr Base,335434,SUV,31105,29502,0.06174509,-1
2012,Ford,Explorer,4WD 4dr XLT,335435,SUV,34920,32672,0.06363944,20
2012,Ford,Explorer,4WD 4dr Limited,335436,SUV,40680,37913,0.0661394,20
2012,Ford,Econoline Cargo Van,E-250 Recreational,335442,Van,31350,28985,0.049706,209
2012,Ford,Econoline Cargo Van,E-150 Commercial,335443,Van,27625,25632,0.04931268,209
2012,Ford,Econoline Cargo Van,E-150 Recreational,335444,Van,30825,28512,0.04965349,209
2012,Ford,Econoline Cargo Van,E-150 Ext Commercial,335445,Van,28835,26721,0.04944598,209
2012,Ford,Econoline Cargo Van,E-250 Commercial,335446,Van,28625,26532,0.04942325,209
2012,Ford,Econoline Cargo Van,E-250 Ext Commercial,335447,Van,29980,27752,0.04956706,209
2012,Ford,Econoline Cargo Van,E-250 Ext Recreational,335448,Van,32025,29592,0.04977224,209
2012,Ford,Econoline Cargo Van,E-350 Super Duty Commercial,335449,Van,31555,29169,0.04972627,209
2012,Ford,Econoline Cargo Van,E-350 Super Duty Recreational,335450,Van,32870,30352,0.04985322,209
2012,Ford,Econoline Cargo Van,E-350 Super Duty Ext Commercial,335451,Van,32455,29979,0.04981371,209
2012,Ford,Econoline Cargo Van,E-350 Super Duty Ext Recreational,335452,Van,33855,31239,0.04994503,209
2012,Porsche,Boxster,2dr Roadster,335458,Convertible,49050,44060,0.09003036,-1
2012,Porsche,Boxster,2dr Roadster S,335459,Convertible,59550,53510,0.0932066,-1
2012,Porsche,Boxster,2dr Roadster Spyder,335460,Convertible,62750,56390,0.09406367,-1
2012,Porsche,Boxster,2dr Roadster S Black Edition,335461,Convertible,66150,59450,0.09492769,-1
2012,Chevrolet,Sonic,4dr Sedan LS 1LS,335471,Sedan,14660,14313.38,-0.00131633,6
2012,Chevrolet,Sonic,4dr Sedan LT 2LT,335472,Sedan,16930,16284.61,0.00817777,23
2012,Chevrolet,Sonic,4dr Sedan LTZ 2LZ,335473,Sedan,18720,17823.76,0.00939398,4
2012,Chevrolet,Sonic,5dr HB LS 2LS,335474,Hatchback,16630,16234.13,-0.01089936,3
2012,Chevrolet,Sonic,5dr HB LT 2LT,335475,Hatchback,17730,17052.61,0.00578016,15
2012,Chevrolet,Sonic,5dr HB LTZ 2LZ,335476,Hatchback,19420,18488.76,0.01717287,9
2012,Ford,Taurus,4dr Sedan SE FWD,335477,Sedan,26350,24480,0.05955009,8
2012,Ford,Taurus,4dr Sedan SEL FWD,335478,Sedan,28550,26460,0.05979943,8
2012,Ford,Taurus,4dr Sedan SEL AWD,335479,Sedan,30400,28124,0.05928778,8
2012,Ford,Taurus,4dr Sedan Limited FWD,335480,Sedan,32950,30420,0.06024512,8
2012,Ford,Taurus,4dr Sedan Limited AWD,335481,Sedan,34800,32084,0.0597081,8
2012,Ford,Taurus,4dr Sedan SHO AWD,335482,Sedan,38950,35820,0.06005841,8
2012,Ford,Econoline Wagon,E-150 XL,335483,Van,29755,27549,0.05724515,35
2012,Ford,Econoline Wagon,E-150 XLT,335484,Van,32195,29745,0.05749022,35
2012,Ford,Econoline Wagon,E-350 Super Duty XL,335485,Van,32850,30335,0.05755285,35
2012,Ford,Econoline Wagon,E-350 Super Duty XLT,335486,Van,35315,32553,0.05777783,35
2012,Ford,Econoline Wagon,E-350 Super Duty Ext XL,335487,Van,35155,32409,0.05776371,35
2012,Ford,Econoline Wagon,E-350 Super Duty Ext XLT,335488,Van,36615,33723,0.05789024,35
2012,Porsche,Cayman,2dr Coupe,335489,Coupe,52850,47480,0.01563478,1
2012,Porsche,Cayman,2dr Coupe S,335490,Coupe,63050,56660,0.02692746,1
2012,Porsche,Cayman,2dr Coupe S Black Edition,335491,Coupe,68450,61520,0.02571962,1
2012,Porsche,Cayman,2dr Coupe R,335492,Coupe,67250,60440,0.02392769,1
2012,Toyota,FJ Cruiser,RWD 4dr Auto,335499,SUV,26960,25131,0.04893631,6
2012,Toyota,FJ Cruiser,4WD 4dr Man,335502,SUV,28140,26230,0.04865132,6
2012,Toyota,FJ Cruiser,4WD 4dr Auto,335505,SUV,28550,26610,0.04864897,6
2012,Hyundai,Genesis,4dr Sedan V6 3.8L,335547,Sedan,35075,32945,0.11355458,13
2012,Hyundai,Genesis,4dr Sedan V8 4.6L,335548,Sedan,45375,42079,0.12038151,9
2012,Hyundai,Genesis,4dr Sedan V8 5.0L R-Spec,335549,Sedan,47375,43919,0.1203745,9
2012,Porsche,Panamera,4dr HB,335567,Hatchback,76175,68475,0.09574348,8
2012,Porsche,Panamera,4dr HB S,335568,Hatchback,91275,82095,0.09571407,8
2012,Porsche,Panamera,4dr HB S Hybrid,335569,Hatchback,95975,86295,0.0957059,8
2012,Porsche,Panamera,4dr HB 4,335570,Hatchback,80775,72615,0.09545592,8
2012,Porsche,Panamera,4dr HB 4S,335571,Hatchback,96175,86475,0.09542754,8
2012,Porsche,Panamera,4dr HB Turbo,335572,Hatchback,137675,123825,0.09536921,8
2012,Porsche,Panamera,4dr HB Turbo S,335573,Hatchback,174175,156675,0.09533097,8
2012,Ram,1500,"2WD Reg Cab 120.5"" ST",335576,Truck,23565,22075,0.05284626,745
2012,Ram,1500,"2WD Reg Cab 120.5"" Tradesman",335577,Truck,23565,22075,0.05284626,745
2012,Ram,1500,"2WD Reg Cab 120.5"" Express",335578,Truck,23565,22075,0.05284626,745
2012,Ram,1500,"2WD Reg Cab 120.5"" SLT",335579,Truck,27645,25786,0.05334277,745
2012,Ram,1500,"2WD Reg Cab 120.5"" Outdoorsman",335580,Truck,27645,25786,0.05334277,745
2012,Ram,1500,"2WD Reg Cab 120.5"" R/T",335581,Truck,33130,30639,0.05390556,745
2012,Ram,1500,"2WD Reg Cab 140.5"" ST",335582,Truck,23865,22340,0.05288559,745
2012,Ram,1500,"2WD Reg Cab 140.5"" Tradesman",335583,Truck,23865,22340,0.05288559,745
2012,Ram,1500,"2WD Reg Cab 140.5"" SLT",335584,Truck,27945,26051,0.05337633,745
2012,Ram,1500,"2WD Reg Cab 140.5"" Outdoorsman",335585,Truck,27945,26051,0.05337633,745
2012,Ram,1500,"2WD Quad Cab 140.5"" ST",335586,Truck,27690,25969,0.05334783,745
2012,Ram,1500,"2WD Quad Cab 140.5"" SLT",335587,Truck,31860,29780,0.05378402,745
2012,Ram,1500,"2WD Quad Cab 140.5"" Big Horn",335588,Truck,31860,29780,0.05378402,745
2012,Ram,1500,"2WD Quad Cab 140.5"" Lone Star",335589,Truck,31860,29780,0.05378402,745
2012,Ram,1500,"2WD Quad Cab 140.5"" Outdoorsman",335590,Truck,31860,29780,0.05378402,745
2012,Ram,1500,"2WD Quad Cab 140.5"" Sport",335591,Truck,36625,34020,0.05421741,745
2012,Ram,1500,"2WD Quad Cab 140.5"" Laramie",335592,Truck,39905,36940,0.05448411,745
2012,Ram,1500,"2WD Crew Cab 140.5"" ST",335593,Truck,31735,29545,0.0537718,745
2012,Ram,1500,"2WD Crew Cab 140.5"" Big Horn",335594,Truck,34215,31840,0.05400576,745
2012,Ram,1500,"2WD Crew Cab 140.5"" SLT",335595,Truck,34215,31840,0.05400576,745
2012,Ram,1500,"2WD Crew Cab 140.5"" Lone Star",335596,Truck,34215,31840,0.05400576,745
2012,Ram,1500,"2WD Crew Cab 140.5"" Outdoorsman",335597,Truck,34215,31840,0.05400576,745
2012,Ram,1500,"2WD Crew Cab 140.5"" Sport",335598,Truck,38480,35614,0.05437104,745
2012,Ram,1500,"2WD Crew Cab 140.5"" Laramie",335599,Truck,41365,38168,0.05459584,745
2012,Ram,1500,"2WD Crew Cab 140.5"" Laramie Longhorn Edition",335600,Truck,44270,40739,0.05480689,745
2012,Ram,1500,"4WD Reg Cab 120.5"" ST",335601,Truck,27580,25738,0.05262858,745
2012,Ram,1500,"4WD Reg Cab 120.5"" Tradesman",335602,Truck,27580,25738,0.05262858,745
2012,Ram,1500,"4WD Reg Cab 120.5"" Express",335603,Truck,27580,25738,0.05262858,745
2012,Ram,1500,"4WD Reg Cab 120.5"" SLT",335604,Truck,31215,29055,0.05301355,745
2012,Ram,1500,"4WD Reg Cab 120.5"" Outdoorsman",335605,Truck,31215,29055,0.05301355,745
2012,Ram,1500,"4WD Reg Cab 120.5"" Sport",335606,Truck,36050,33334,0.05346133,745
2012,Ram,1500,"4WD Reg Cab 140.5"" ST",335607,Truck,27880,26003,0.05266222,745
2012,Ram,1500,"4WD Reg Cab 140.5"" Tradesman",335608,Truck,27880,26003,0.05266222,745
2012,Ram,1500,"4WD Reg Cab 140.5"" SLT",335609,Truck,31515,29320,0.05304329,745
2012,Ram,1500,"4WD Reg Cab 140.5"" Outdoorsman",335610,Truck,31515,29320,0.05304329,745
2012,Ram,1500,"4WD Quad Cab 140.5"" ST",335611,Truck,32100,29998,0.05310048,745
2012,Ram,1500,"4WD Quad Cab 140.5"" SLT",335612,Truck,35080,32751,0.05337652,745
2012,Ram,1500,"4WD Quad Cab 140.5"" Big Horn",335613,Truck,35080,32751,0.05337652,745
2012,Ram,1500,"4WD Quad Cab 140.5"" Lone Star",335614,Truck,35080,32751,0.05337652,745
2012,Ram,1500,"4WD Quad Cab 140.5"" Outdoorsman",335615,Truck,35080,32751,0.05337652,745
2012,Ram,1500,"4WD Quad Cab 140.5"" Sport",335616,Truck,39845,36992,0.05377255,745
2012,Ram,1500,"4WD Quad Cab 140.5"" Laramie",335617,Truck,42655,39493,0.05398446,745
2012,Ram,1500,"4WD Crew Cab 140.5"" ST",335618,Truck,34955,32475,0.05336542,745
2012,Ram,1500,"4WD Crew Cab 140.5"" SLT",335619,Truck,37435,34769,0.05357855,745
2012,Ram,1500,"4WD Crew Cab 140.5"" Big Horn",335620,Truck,37435,34769,0.05357855,745
2012,Ram,1500,"4WD Crew Cab 140.5"" Lone Star",335621,Truck,37435,34769,0.05357855,745
2012,Ram,1500,"4WD Crew Cab 140.5"" Outdoorsman",335622,Truck,37435,34769,0.05357855,745
2012,Ram,1500,"4WD Crew Cab 140.5"" Sport",335623,Truck,41700,38544,0.05391405,745
2012,Ram,1500,"4WD Crew Cab 140.5"" Laramie",335624,Truck,44510,41031,0.05411682,745
